date,USA_gdp_value,USA_gdp_days_since_update,UK_gdp_value,UK_gdp_days_since_update
2018-10-01,20411.924,4.0,659172.0,33
2018-10-02,20411.924,5.0,659172.0,34
2018-10-03,20411.924,6.0,659172.0,35
2018-10-04,20411.924,7.0,659172.0,36
2018-10-05,20411.924,8.0,659172.0,37
2018-10-08,20411.924,11.0,659172.0,40
2018-10-09,20411.924,12.0,659172.0,41
2018-10-10,20411.924,13.0,659172.0,42
2018-10-11,20411.924,14.0,659172.0,43
2018-10-12,20411.924,15.0,659172.0,44
2018-10-15,20411.924,18.0,659172.0,47
2018-10-16,20411.924,19.0,659172.0,48
2018-10-17,20411.924,20.0,659172.0,49
2018-10-18,20411.924,21.0,659172.0,50
2018-10-19,20411.924,22.0,659172.0,51
2018-10-22,20411.924,25.0,659172.0,54
2018-10-23,20411.924,26.0,659172.0,55
2018-10-24,20411.924,27.0,659172.0,56
2018-10-25,20411.924,28.0,659172.0,57
2018-10-26,20659.029,0.0,659172.0,58
2018-10-29,20659.029,3.0,659172.0,61
2018-10-30,20659.029,4.0,659172.0,62
2018-10-31,20659.029,5.0,659172.0,63
2018-11-01,20659.029,6.0,659172.0,64
2018-11-02,20659.029,7.0,659172.0,65
2018-11-05,20659.029,10.0,659172.0,68
2018-11-06,20659.029,11.0,659172.0,69
2018-11-07,20659.029,12.0,659172.0,70
2018-11-08,20659.029,13.0,659172.0,71
2018-11-09,20659.029,14.0,659172.0,72
2018-11-12,20659.029,17.0,659172.0,75
2018-11-13,20659.029,18.0,659172.0,76
2018-11-14,20659.029,19.0,659172.0,77
2018-11-15,20659.029,20.0,659172.0,78
2018-11-16,20659.029,21.0,659172.0,79
2018-11-19,20659.029,24.0,659172.0,82
2018-11-20,20659.029,25.0,659172.0,83
2018-11-21,20659.029,26.0,659172.0,84
2018-11-22,20659.029,27.0,659172.0,85
2018-11-23,20659.029,28.0,659172.0,86
2018-11-26,20659.029,31.0,659172.0,89
2018-11-27,20659.029,32.0,659172.0,90
2018-11-28,20660.34,0.0,659172.0,91
2018-11-29,20660.34,1.0,661262.0,0
2018-11-30,20660.34,2.0,661262.0,1
2018-12-03,20660.34,5.0,661262.0,4
2018-12-04,20660.34,6.0,661262.0,5
2018-12-05,20660.34,7.0,661262.0,6
2018-12-06,20660.34,8.0,661262.0,7
2018-12-07,20660.34,9.0,661262.0,8
2018-12-10,20660.34,12.0,661262.0,11
2018-12-11,20660.34,13.0,661262.0,12
2018-12-12,20660.34,14.0,661262.0,13
2018-12-13,20660.34,15.0,661262.0,14
2018-12-14,20660.34,16.0,661262.0,15
2018-12-17,20660.34,19.0,661262.0,18
2018-12-18,20660.34,20.0,661262.0,19
2018-12-19,20660.34,21.0,661262.0,20
2018-12-20,20660.34,22.0,661262.0,21
2018-12-21,20658.204,0.0,661262.0,22
2018-12-24,20658.204,3.0,661262.0,25
2018-12-25,20658.204,4.0,661262.0,26
2018-12-26,20658.204,5.0,661262.0,27
2018-12-27,20658.204,6.0,661262.0,28
2018-12-28,20658.204,7.0,661262.0,29
2018-12-31,20658.204,10.0,661262.0,32
2019-01-01,20658.204,11.0,661262.0,33
2019-01-02,20658.204,12.0,661262.0,34
2019-01-03,20658.204,13.0,661262.0,35
2019-01-04,20658.204,14.0,661262.0,36
2019-01-07,20658.204,17.0,661262.0,39
2019-01-08,20658.204,18.0,661262.0,40
2019-01-09,20658.204,19.0,661262.0,41
2019-01-10,20658.204,20.0,661262.0,42
2019-01-11,20658.204,21.0,661262.0,43
2019-01-14,20658.204,24.0,661262.0,46
2019-01-15,20658.204,25.0,661262.0,47
2019-01-16,20658.204,26.0,661262.0,48
2019-01-17,20658.204,27.0,661262.0,49
2019-01-18,20658.204,28.0,661262.0,50
2019-01-21,20658.204,31.0,661262.0,53
2019-01-22,20658.204,32.0,661262.0,54
2019-01-23,20658.204,33.0,661262.0,55
2019-01-24,20658.204,34.0,661262.0,56
2019-01-25,20658.204,35.0,661262.0,57
2019-01-28,20658.204,38.0,661262.0,60
2019-01-29,20658.204,39.0,661262.0,61
2019-01-30,20658.204,40.0,661262.0,62
2019-01-31,20658.204,41.0,661262.0,63
2019-02-01,20658.204,42.0,661262.0,64
2019-02-04,20658.204,45.0,661262.0,67
2019-02-05,20658.204,46.0,661262.0,68
2019-02-06,20658.204,47.0,661262.0,69
2019-02-07,20658.204,48.0,661262.0,70
2019-02-08,20658.204,49.0,661262.0,71
2019-02-11,20658.204,52.0,661262.0,74
2019-02-12,20658.204,53.0,661262.0,75
2019-02-13,20658.204,54.0,661262.0,76
2019-02-14,20658.204,55.0,661262.0,77
2019-02-15,20658.204,56.0,661262.0,78
2019-02-18,20658.204,59.0,661262.0,81
2019-02-19,20658.204,60.0,661262.0,82
2019-02-20,20658.204,61.0,661262.0,83
2019-02-21,20658.204,62.0,661262.0,84
2019-02-22,20658.204,63.0,661262.0,85
2019-02-25,20658.204,66.0,661262.0,88
2019-02-26,20658.204,67.0,661262.0,89
2019-02-27,20658.204,68.0,661262.0,90
2019-02-28,20891.367,0.0,661262.0,91
2019-03-01,20891.367,1.0,662120.0,0
2019-03-04,20891.367,4.0,662120.0,3
2019-03-05,20891.367,5.0,662120.0,4
2019-03-06,20891.367,6.0,662120.0,5
2019-03-07,20891.367,7.0,662120.0,6
2019-03-08,20891.367,8.0,662120.0,7
2019-03-11,20891.367,11.0,662120.0,10
2019-03-12,20891.367,12.0,662120.0,11
2019-03-13,20891.367,13.0,662120.0,12
2019-03-14,20891.367,14.0,662120.0,13
2019-03-15,20891.367,15.0,662120.0,14
2019-03-18,20891.367,18.0,662120.0,17
2019-03-19,20891.367,19.0,662120.0,18
2019-03-20,20891.367,20.0,662120.0,19
2019-03-21,20891.367,21.0,662120.0,20
2019-03-22,20891.367,22.0,662120.0,21
2019-03-25,20891.367,25.0,662120.0,24
2019-03-26,20891.367,26.0,662120.0,25
2019-03-27,20891.367,27.0,662120.0,26
2019-03-28,20865.14,0.0,662120.0,27
2019-03-29,20865.14,1.0,662120.0,28
2019-04-01,20865.14,4.0,662120.0,31
2019-04-02,20865.14,5.0,662120.0,32
2019-04-03,20865.14,6.0,662120.0,33
2019-04-04,20865.14,7.0,662120.0,34
2019-04-05,20865.14,8.0,662120.0,35
2019-04-08,20865.14,11.0,662120.0,38
2019-04-09,20865.14,12.0,662120.0,39
2019-04-10,20865.14,13.0,662120.0,40
2019-04-11,20865.14,14.0,662120.0,41
2019-04-12,20865.14,15.0,662120.0,42
2019-04-15,20865.14,18.0,662120.0,45
2019-04-16,20865.14,19.0,662120.0,46
2019-04-17,20865.14,20.0,662120.0,47
2019-04-18,20865.14,21.0,662120.0,48
2019-04-19,20865.14,22.0,662120.0,49
2019-04-22,20865.14,25.0,662120.0,52
2019-04-23,20865.14,26.0,662120.0,53
2019-04-24,20865.14,27.0,662120.0,54
2019-04-25,20865.14,28.0,662120.0,55
2019-04-26,21062.691,0.0,662120.0,56
2019-04-29,21062.691,3.0,662120.0,59
2019-04-30,21062.691,4.0,662120.0,60
2019-05-01,21062.691,5.0,662120.0,61
2019-05-02,21062.691,6.0,662120.0,62
2019-05-03,21062.691,7.0,662120.0,63
2019-05-06,21062.691,10.0,662120.0,66
2019-05-07,21062.691,11.0,662120.0,67
2019-05-08,21062.691,12.0,662120.0,68
2019-05-09,21062.691,13.0,662120.0,69
2019-05-10,21062.691,14.0,662120.0,70
2019-05-13,21062.691,17.0,662120.0,73
2019-05-14,21062.691,18.0,662120.0,74
2019-05-15,21062.691,19.0,662120.0,75
2019-05-16,21062.691,20.0,662120.0,76
2019-05-17,21062.691,21.0,662120.0,77
2019-05-20,21062.691,24.0,662120.0,80
2019-05-21,21062.691,25.0,662120.0,81
2019-05-22,21062.691,26.0,662120.0,82
2019-05-23,21062.691,27.0,662120.0,83
2019-05-24,21062.691,28.0,662120.0,84
2019-05-27,21062.691,31.0,662120.0,87
2019-05-28,21062.691,32.0,662120.0,88
2019-05-29,21062.691,33.0,662120.0,89
2019-05-30,21048.839,0.0,665456.0,0
2019-05-31,21048.839,1.0,665456.0,1
2019-06-03,21048.839,4.0,665456.0,4
2019-06-04,21048.839,5.0,665456.0,5
2019-06-05,21048.839,6.0,665456.0,6
2019-06-06,21048.839,7.0,665456.0,7
2019-06-07,21048.839,8.0,665456.0,8
2019-06-10,21048.839,11.0,665456.0,11
2019-06-11,21048.839,12.0,665456.0,12
2019-06-12,21048.839,13.0,665456.0,13
2019-06-13,21048.839,14.0,665456.0,14
2019-06-14,21048.839,15.0,665456.0,15
2019-06-17,21048.839,18.0,665456.0,18
2019-06-18,21048.839,19.0,665456.0,19
2019-06-19,21048.839,20.0,665456.0,20
2019-06-20,21048.839,21.0,665456.0,21
2019-06-21,21048.839,22.0,665456.0,22
2019-06-24,21048.839,25.0,665456.0,25
2019-06-25,21048.839,26.0,665456.0,26
2019-06-26,21048.839,27.0,665456.0,27
2019-06-27,21060.062,0.0,665456.0,28
2019-06-28,21060.062,1.0,665456.0,29
2019-07-01,21060.062,4.0,665456.0,32
2019-07-02,21060.062,5.0,665456.0,33
2019-07-03,21060.062,6.0,665456.0,34
2019-07-04,21060.062,7.0,665456.0,35
2019-07-05,21060.062,8.0,665456.0,36
2019-07-08,21060.062,11.0,665456.0,39
2019-07-09,21060.062,12.0,665456.0,40
2019-07-10,21060.062,13.0,665456.0,41
2019-07-11,21060.062,14.0,665456.0,42
2019-07-12,21060.062,15.0,665456.0,43
2019-07-15,21060.062,18.0,665456.0,46
2019-07-16,21060.062,19.0,665456.0,47
2019-07-17,21060.062,20.0,665456.0,48
2019-07-18,21060.062,21.0,665456.0,49
2019-07-19,21060.062,22.0,665456.0,50
2019-07-22,21060.062,25.0,665456.0,53
2019-07-23,21060.062,26.0,665456.0,54
2019-07-24,21060.062,27.0,665456.0,55
2019-07-25,21060.062,28.0,665456.0,56
2019-07-26,20510.177,0.0,665456.0,57
2019-07-29,20510.177,3.0,665456.0,60
2019-07-30,20510.177,4.0,665456.0,61
2019-07-31,20510.177,5.0,665456.0,62
2019-08-01,20510.177,6.0,665456.0,63
2019-08-02,20510.177,7.0,665456.0,64
2019-08-05,20510.177,10.0,665456.0,67
2019-08-06,20510.177,11.0,665456.0,68
2019-08-07,20510.177,12.0,665456.0,69
2019-08-08,20510.177,13.0,665456.0,70
2019-08-09,20510.177,14.0,665456.0,71
2019-08-12,20510.177,17.0,665456.0,74
2019-08-13,20510.177,18.0,665456.0,75
2019-08-14,20510.177,19.0,665456.0,76
2019-08-15,20510.177,20.0,665456.0,77
2019-08-16,20510.177,21.0,665456.0,78
2019-08-19,20510.177,24.0,665456.0,81
2019-08-20,20510.177,25.0,665456.0,82
2019-08-21,20510.177,26.0,665456.0,83
2019-08-22,20510.177,27.0,665456.0,84
2019-08-23,20510.177,28.0,665456.0,85
2019-08-26,20510.177,31.0,665456.0,88
2019-08-27,20510.177,32.0,665456.0,89
2019-08-28,20510.177,33.0,665456.0,90
2019-08-29,21339.121,0.0,666875.0,0
2019-08-30,21339.121,1.0,666875.0,1
2019-09-02,21339.121,4.0,666875.0,4
2019-09-03,21339.121,5.0,666875.0,5
2019-09-04,21339.121,6.0,666875.0,6
2019-09-05,21339.121,7.0,666875.0,7
2019-09-06,21339.121,8.0,666875.0,8
2019-09-09,21339.121,11.0,666875.0,11
2019-09-10,21339.121,12.0,666875.0,12
2019-09-11,21339.121,13.0,666875.0,13
2019-09-12,21339.121,14.0,666875.0,14
2019-09-13,21339.121,15.0,666875.0,15
2019-09-16,21339.121,18.0,666875.0,18
2019-09-17,21339.121,19.0,666875.0,19
2019-09-18,21339.121,20.0,666875.0,20
2019-09-19,21339.121,21.0,666875.0,21
2019-09-20,21339.121,22.0,666875.0,22
2019-09-23,21339.121,25.0,666875.0,25
2019-09-24,21339.121,26.0,666875.0,26
2019-09-25,21339.121,27.0,666875.0,27
2019-09-26,21340.267,0.0,666875.0,28
2019-09-27,21340.267,1.0,666875.0,29
2019-09-30,21340.267,4.0,666875.0,32
2019-10-01,21340.267,5.0,666875.0,33
2019-10-02,21340.267,6.0,666875.0,34
2019-10-03,21340.267,7.0,666875.0,35
2019-10-04,21340.267,8.0,666875.0,36
2019-10-07,21340.267,11.0,666875.0,39
2019-10-08,21340.267,12.0,666875.0,40
2019-10-09,21340.267,13.0,666875.0,41
2019-10-10,21340.267,14.0,666875.0,42
2019-10-11,21340.267,15.0,666875.0,43
2019-10-14,21340.267,18.0,666875.0,46
2019-10-15,21340.267,19.0,666875.0,47
2019-10-16,21340.267,20.0,666875.0,48
2019-10-17,21340.267,21.0,666875.0,49
2019-10-18,21340.267,22.0,666875.0,50
2019-10-21,21340.267,25.0,666875.0,53
2019-10-22,21340.267,26.0,666875.0,54
2019-10-23,21340.267,27.0,666875.0,55
2019-10-24,21340.267,28.0,666875.0,56
2019-10-25,21340.267,29.0,666875.0,57
2019-10-28,21340.267,32.0,666875.0,60
2019-10-29,21340.267,33.0,666875.0,61
2019-10-30,21525.819,0.0,666875.0,62
2019-10-31,21525.819,1.0,666875.0,63
2019-11-01,21525.819,2.0,666875.0,64
2019-11-04,21525.819,5.0,666875.0,67
2019-11-05,21525.819,6.0,666875.0,68
2019-11-06,21525.819,7.0,666875.0,69
2019-11-07,21525.819,8.0,666875.0,70
2019-11-08,21525.819,9.0,666875.0,71
2019-11-11,21525.819,12.0,666875.0,74
2019-11-12,21525.819,13.0,666875.0,75
2019-11-13,21525.819,14.0,666875.0,76
2019-11-14,21525.819,15.0,666875.0,77
2019-11-15,21525.819,16.0,666875.0,78
2019-11-18,21525.819,19.0,666875.0,81
2019-11-19,21525.819,20.0,666875.0,82
2019-11-20,21525.819,21.0,666875.0,83
2019-11-21,21525.819,22.0,666875.0,84
2019-11-22,21525.819,23.0,666875.0,85
2019-11-25,21525.819,26.0,666875.0,88
2019-11-26,21525.819,27.0,666875.0,89
2019-11-27,21542.104,0.0,666875.0,90
2019-11-28,21542.104,1.0,666875.0,91
2019-11-29,21542.104,2.0,670547.0,0
2019-12-02,21542.104,5.0,670547.0,3
2019-12-03,21542.104,6.0,670547.0,4
2019-12-04,21542.104,7.0,670547.0,5
2019-12-05,21542.104,8.0,670547.0,6
2019-12-06,21542.104,9.0,670547.0,7
2019-12-09,21542.104,12.0,670547.0,10
2019-12-10,21542.104,13.0,670547.0,11
2019-12-11,21542.104,14.0,670547.0,12
2019-12-12,21542.104,15.0,670547.0,13
2019-12-13,21542.104,16.0,670547.0,14
2019-12-16,21542.104,19.0,670547.0,17
2019-12-17,21542.104,20.0,670547.0,18
2019-12-18,21542.104,21.0,670547.0,19
2019-12-19,21542.104,22.0,670547.0,20
2019-12-20,21542.54,0.0,670547.0,21
2019-12-23,21542.54,3.0,670547.0,24
2019-12-24,21542.54,4.0,670547.0,25
2019-12-25,21542.54,5.0,670547.0,26
2019-12-26,21542.54,6.0,670547.0,27
2019-12-27,21542.54,7.0,670547.0,28
2019-12-30,21542.54,10.0,670547.0,31
2019-12-31,21542.54,11.0,670547.0,32
2020-01-01,21542.54,12.0,670547.0,33
2020-01-02,21542.54,13.0,670547.0,34
2020-01-03,21542.54,14.0,670547.0,35
2020-01-06,21542.54,17.0,670547.0,38
2020-01-07,21542.54,18.0,670547.0,39
2020-01-08,21542.54,19.0,670547.0,40
2020-01-09,21542.54,20.0,670547.0,41
2020-01-10,21542.54,21.0,670547.0,42
2020-01-13,21542.54,24.0,670547.0,45
2020-01-14,21542.54,25.0,670547.0,46
2020-01-15,21542.54,26.0,670547.0,47
2020-01-16,21542.54,27.0,670547.0,48
2020-01-17,21542.54,28.0,670547.0,49
2020-01-20,21542.54,31.0,670547.0,52
2020-01-21,21542.54,32.0,670547.0,53
2020-01-22,21542.54,33.0,670547.0,54
2020-01-23,21542.54,34.0,670547.0,55
2020-01-24,21542.54,35.0,670547.0,56
2020-01-27,21542.54,38.0,670547.0,59
2020-01-28,21542.54,39.0,670547.0,60
2020-01-29,21542.54,40.0,670547.0,61
2020-01-30,21734.266,0.0,670547.0,62
2020-01-31,21734.266,1.0,670547.0,63
2020-02-03,21734.266,4.0,670547.0,66
2020-02-04,21734.266,5.0,670547.0,67
2020-02-05,21734.266,6.0,670547.0,68
2020-02-06,21734.266,7.0,670547.0,69
2020-02-07,21734.266,8.0,670547.0,70
2020-02-10,21734.266,11.0,670547.0,73
2020-02-11,21734.266,12.0,670547.0,74
2020-02-12,21734.266,13.0,670547.0,75
2020-02-13,21734.266,14.0,670547.0,76
2020-02-14,21734.266,15.0,670547.0,77
2020-02-17,21734.266,18.0,670547.0,80
2020-02-18,21734.266,19.0,670547.0,81
2020-02-19,21734.266,20.0,670547.0,82
2020-02-20,21734.266,21.0,670547.0,83
2020-02-21,21734.266,22.0,670547.0,84
2020-02-24,21734.266,25.0,670547.0,87
2020-02-25,21734.266,26.0,670547.0,88
2020-02-26,21734.266,27.0,670547.0,89
2020-02-27,21726.779,0.0,670547.0,90
2020-02-28,21726.779,1.0,670547.0,91
2020-03-02,21726.779,4.0,670587.0,2
2020-03-03,21726.779,5.0,670587.0,3
2020-03-04,21726.779,6.0,670587.0,4
2020-03-05,21726.779,7.0,670587.0,5
2020-03-06,21726.779,8.0,670587.0,6
2020-03-09,21726.779,11.0,670587.0,9
2020-03-10,21726.779,12.0,670587.0,10
2020-03-11,21726.779,13.0,670587.0,11
2020-03-12,21726.779,14.0,670587.0,12
2020-03-13,21726.779,15.0,670587.0,13
2020-03-16,21726.779,18.0,670587.0,16
2020-03-17,21726.779,19.0,670587.0,17
2020-03-18,21726.779,20.0,670587.0,18
2020-03-19,21726.779,21.0,670587.0,19
2020-03-20,21726.779,22.0,670587.0,20
2020-03-23,21726.779,25.0,670587.0,23
2020-03-24,21726.779,26.0,670587.0,24
2020-03-25,21726.779,27.0,670587.0,25
2020-03-26,21729.124,0.0,670587.0,26
2020-03-27,21729.124,1.0,670587.0,27
2020-03-30,21729.124,4.0,670587.0,30
2020-03-31,21729.124,5.0,670587.0,31
2020-04-01,21729.124,6.0,670587.0,32
2020-04-02,21729.124,7.0,670587.0,33
2020-04-03,21729.124,8.0,670587.0,34
2020-04-06,21729.124,11.0,670587.0,37
2020-04-07,21729.124,12.0,670587.0,38
2020-04-08,21729.124,13.0,670587.0,39
2020-04-09,21729.124,14.0,670587.0,40
2020-04-10,21729.124,15.0,670587.0,41
2020-04-13,21729.124,18.0,670587.0,44
2020-04-14,21729.124,19.0,670587.0,45
2020-04-15,21729.124,20.0,670587.0,46
2020-04-16,21729.124,21.0,670587.0,47
2020-04-17,21729.124,22.0,670587.0,48
2020-04-20,21729.124,25.0,670587.0,51
2020-04-21,21729.124,26.0,670587.0,52
2020-04-22,21729.124,27.0,670587.0,53
2020-04-23,21729.124,28.0,670587.0,54
2020-04-24,21729.124,29.0,670587.0,55
2020-04-27,21729.124,32.0,670587.0,58
2020-04-28,21729.124,33.0,670587.0,59
2020-04-29,21537.94,0.0,670587.0,60
2020-04-30,21537.94,1.0,670587.0,61
2020-05-01,21537.94,2.0,670587.0,62
2020-05-04,21537.94,5.0,670587.0,65
2020-05-05,21537.94,6.0,670587.0,66
2020-05-06,21537.94,7.0,670587.0,67
2020-05-07,21537.94,8.0,670587.0,68
2020-05-08,21537.94,9.0,670587.0,69
2020-05-11,21537.94,12.0,670587.0,72
2020-05-12,21537.94,13.0,670587.0,73
2020-05-13,21537.94,14.0,670587.0,74
2020-05-14,21537.94,15.0,670587.0,75
2020-05-15,21537.94,16.0,670587.0,76
2020-05-18,21537.94,19.0,670587.0,79
2020-05-19,21537.94,20.0,670587.0,80
2020-05-20,21537.94,21.0,670587.0,81
2020-05-21,21537.94,22.0,670587.0,82
2020-05-22,21537.94,23.0,670587.0,83
2020-05-25,21537.94,26.0,670587.0,86
2020-05-26,21537.94,27.0,670587.0,87
2020-05-27,21537.94,28.0,670587.0,88
2020-05-28,21534.907,0.0,670587.0,89
2020-05-29,21534.907,1.0,670587.0,90
2020-06-01,21534.907,4.0,652180.0,2
2020-06-02,21534.907,5.0,652180.0,3
2020-06-03,21534.907,6.0,652180.0,4
2020-06-04,21534.907,7.0,652180.0,5
2020-06-05,21534.907,8.0,652180.0,6
2020-06-08,21534.907,11.0,652180.0,9
2020-06-09,21534.907,12.0,652180.0,10
2020-06-10,21534.907,13.0,652180.0,11
2020-06-11,21534.907,14.0,652180.0,12
2020-06-12,21534.907,15.0,652180.0,13
2020-06-15,21534.907,18.0,652180.0,16
2020-06-16,21534.907,19.0,652180.0,17
2020-06-17,21534.907,20.0,652180.0,18
2020-06-18,21534.907,21.0,652180.0,19
2020-06-19,21534.907,22.0,652180.0,20
2020-06-22,21534.907,25.0,652180.0,23
2020-06-23,21534.907,26.0,652180.0,24
2020-06-24,21534.907,27.0,652180.0,25
2020-06-25,21539.689,0.0,652180.0,26
2020-06-26,21539.689,1.0,652180.0,27
2020-06-29,21539.689,4.0,652180.0,30
2020-06-30,21539.689,5.0,652180.0,31
2020-07-01,21539.689,6.0,652180.0,32
2020-07-02,21539.689,7.0,652180.0,33
2020-07-03,21539.689,8.0,652180.0,34
2020-07-06,21539.689,11.0,652180.0,37
2020-07-07,21539.689,12.0,652180.0,38
2020-07-08,21539.689,13.0,652180.0,39
2020-07-09,21539.689,14.0,652180.0,40
2020-07-10,21539.689,15.0,652180.0,41
2020-07-13,21539.689,18.0,652180.0,44
2020-07-14,21539.689,19.0,652180.0,45
2020-07-15,21539.689,20.0,652180.0,46
2020-07-16,21539.689,21.0,652180.0,47
2020-07-17,21539.689,22.0,652180.0,48
2020-07-20,21539.689,25.0,652180.0,51
2020-07-21,21539.689,26.0,652180.0,52
2020-07-22,21539.689,27.0,652180.0,53
2020-07-23,21539.689,28.0,652180.0,54
2020-07-24,21539.689,29.0,652180.0,55
2020-07-27,21539.689,32.0,652180.0,58
2020-07-28,21539.689,33.0,652180.0,59
2020-07-29,21539.689,34.0,652180.0,60
2020-07-30,18378.803,0.0,652180.0,61
2020-07-31,18378.803,1.0,652180.0,62
2020-08-03,18378.803,4.0,652180.0,65
2020-08-04,18378.803,5.0,652180.0,66
2020-08-05,18378.803,6.0,652180.0,67
2020-08-06,18378.803,7.0,652180.0,68
2020-08-07,18378.803,8.0,652180.0,69
2020-08-10,18378.803,11.0,652180.0,72
2020-08-11,18378.803,12.0,652180.0,73
2020-08-12,18378.803,13.0,652180.0,74
2020-08-13,18378.803,14.0,652180.0,75
2020-08-14,18378.803,15.0,652180.0,76
2020-08-17,18378.803,18.0,652180.0,79
2020-08-18,18378.803,19.0,652180.0,80
2020-08-19,18378.803,20.0,652180.0,81
2020-08-20,18378.803,21.0,652180.0,82
2020-08-21,18378.803,22.0,652180.0,83
2020-08-24,18378.803,25.0,652180.0,86
2020-08-25,18378.803,26.0,652180.0,87
2020-08-26,18378.803,27.0,652180.0,88
2020-08-27,19486.509,0.0,652180.0,89
2020-08-28,19486.509,1.0,652180.0,90
2020-08-31,19486.509,4.0,522356.0,2
2020-09-01,19486.509,5.0,522356.0,3
2020-09-02,19486.509,6.0,522356.0,4
2020-09-03,19486.509,7.0,522356.0,5
2020-09-04,19486.509,8.0,522356.0,6
2020-09-07,19486.509,11.0,522356.0,9
2020-09-08,19486.509,12.0,522356.0,10
2020-09-09,19486.509,13.0,522356.0,11
2020-09-10,19486.509,14.0,522356.0,12
2020-09-11,19486.509,15.0,522356.0,13
2020-09-14,19486.509,18.0,522356.0,16
2020-09-15,19486.509,19.0,522356.0,17
2020-09-16,19486.509,20.0,522356.0,18
2020-09-17,19486.509,21.0,522356.0,19
2020-09-18,19486.509,22.0,522356.0,20
2020-09-21,19486.509,25.0,522356.0,23
2020-09-22,19486.509,26.0,522356.0,24
2020-09-23,19486.509,27.0,522356.0,25
2020-09-24,19486.509,28.0,522356.0,26
2020-09-25,19486.509,29.0,522356.0,27
2020-09-28,19486.509,32.0,522356.0,30
2020-09-29,19486.509,33.0,522356.0,31
2020-09-30,19520.114,0.0,522356.0,32
2020-10-01,19520.114,1.0,522356.0,33
2020-10-02,19520.114,2.0,522356.0,34
2020-10-05,19520.114,5.0,522356.0,37
2020-10-06,19520.114,6.0,522356.0,38
2020-10-07,19520.114,7.0,522356.0,39
2020-10-08,19520.114,8.0,522356.0,40
2020-10-09,19520.114,9.0,522356.0,41
2020-10-12,19520.114,12.0,522356.0,44
2020-10-13,19520.114,13.0,522356.0,45
2020-10-14,19520.114,14.0,522356.0,46
2020-10-15,19520.114,15.0,522356.0,47
2020-10-16,19520.114,16.0,522356.0,48
2020-10-19,19520.114,19.0,522356.0,51
2020-10-20,19520.114,20.0,522356.0,52
2020-10-21,19520.114,21.0,522356.0,53
2020-10-22,19520.114,22.0,522356.0,54
2020-10-23,19520.114,23.0,522356.0,55
2020-10-26,19520.114,26.0,522356.0,58
2020-10-27,19520.114,27.0,522356.0,59
2020-10-28,19520.114,28.0,522356.0,60
2020-10-29,21157.635,0.0,522356.0,61
2020-10-30,21157.635,1.0,522356.0,62
2020-11-02,21157.635,4.0,522356.0,65
2020-11-03,21157.635,5.0,522356.0,66
2020-11-04,21157.635,6.0,522356.0,67
2020-11-05,21157.635,7.0,522356.0,68
2020-11-06,21157.635,8.0,522356.0,69
2020-11-09,21157.635,11.0,522356.0,72
2020-11-10,21157.635,12.0,522356.0,73
2020-11-11,21157.635,13.0,522356.0,74
2020-11-12,21157.635,14.0,522356.0,75
2020-11-13,21157.635,15.0,522356.0,76
2020-11-16,21157.635,18.0,522356.0,79
2020-11-17,21157.635,19.0,522356.0,80
2020-11-18,21157.635,20.0,522356.0,81
2020-11-19,21157.635,21.0,522356.0,82
2020-11-20,21157.635,22.0,522356.0,83
2020-11-23,21157.635,25.0,522356.0,86
2020-11-24,21157.635,26.0,522356.0,87
2020-11-25,21157.122,0.0,522356.0,88
2020-11-26,21157.122,1.0,522356.0,89
2020-11-27,21157.122,2.0,522356.0,90
2020-11-30,21157.122,5.0,610972.0,1
2020-12-01,21157.122,6.0,610972.0,2
2020-12-02,21157.122,7.0,610972.0,3
2020-12-03,21157.122,8.0,610972.0,4
2020-12-04,21157.122,9.0,610972.0,5
2020-12-07,21157.122,12.0,610972.0,8
2020-12-08,21157.122,13.0,610972.0,9
2020-12-09,21157.122,14.0,610972.0,10
2020-12-10,21157.122,15.0,610972.0,11
2020-12-11,21157.122,16.0,610972.0,12
2020-12-14,21157.122,19.0,610972.0,15
2020-12-15,21157.122,20.0,610972.0,16
2020-12-16,21157.122,21.0,610972.0,17
2020-12-17,21157.122,22.0,610972.0,18
2020-12-18,21157.122,23.0,610972.0,19
2020-12-21,21157.122,26.0,610972.0,22
2020-12-22,21170.252,0.0,610972.0,23
2020-12-23,21170.252,1.0,610972.0,24
2020-12-24,21170.252,2.0,610972.0,25
2020-12-25,21170.252,3.0,610972.0,26
2020-12-28,21170.252,6.0,610972.0,29
2020-12-29,21170.252,7.0,610972.0,30
2020-12-30,21170.252,8.0,610972.0,31
2020-12-31,21170.252,9.0,610972.0,32
2021-01-01,21170.252,10.0,610972.0,33
2021-01-04,21170.252,13.0,610972.0,36
2021-01-05,21170.252,14.0,610972.0,37
2021-01-06,21170.252,15.0,610972.0,38
2021-01-07,21170.252,16.0,610972.0,39
2021-01-08,21540.325,0.0,610972.0,40
2021-01-11,21540.325,3.0,610972.0,43
2021-01-12,21540.325,4.0,610972.0,44
2021-01-13,21540.325,5.0,610972.0,45
2021-01-14,21540.325,6.0,610972.0,46
2021-01-15,21540.325,7.0,610972.0,47
2021-01-18,21540.325,10.0,610972.0,50
2021-01-19,21540.325,11.0,610972.0,51
2021-01-20,21540.325,12.0,610972.0,52
2021-01-21,21540.325,13.0,610972.0,53
2021-01-22,21540.325,14.0,610972.0,54
2021-01-25,21540.325,17.0,610972.0,57
