date,USA_cpi_value,USA_cpi_days_since_update,UK_cpi_value,UK_cpi_days_since_update,USA_cpi_yoy,USA_cpi_yoy_days_since_update,UK_cpi_yoy,UK_cpi_yoy_days_since_update,UK_cpi_yoy_log
2018-07-13,250.857,1.0,105.8,1,2.8075506935940187,1.0,2.420135527589551,1.0,0.883823541736656
2018-07-16,250.857,4.0,105.8,4,2.8075506935940187,4.0,2.420135527589551,4.0,0.883823541736656
2018-07-17,250.857,5.0,105.8,5,2.8075506935940187,5.0,2.420135527589551,5.0,0.883823541736656
2018-07-18,250.857,6.0,105.8,6,2.8075506935940187,6.0,2.420135527589551,6.0,0.883823541736656
2018-07-19,250.857,7.0,105.8,7,2.8075506935940187,7.0,2.420135527589551,7.0,0.883823541736656
2018-07-20,250.857,8.0,105.8,8,2.8075506935940187,8.0,2.420135527589551,8.0,0.883823541736656
2018-07-23,250.857,11.0,105.8,11,2.8075506935940187,11.0,2.420135527589551,11.0,0.883823541736656
2018-07-24,250.857,12.0,105.8,12,2.8075506935940187,12.0,2.420135527589551,12.0,0.883823541736656
2018-07-25,250.857,13.0,105.8,13,2.8075506935940187,13.0,2.420135527589551,13.0,0.883823541736656
2018-07-26,250.857,14.0,105.8,14,2.8075506935940187,14.0,2.420135527589551,14.0,0.883823541736656
2018-07-27,250.857,15.0,105.8,15,2.8075506935940187,15.0,2.420135527589551,15.0,0.883823541736656
2018-07-30,250.857,18.0,105.8,18,2.8075506935940187,18.0,2.420135527589551,18.0,0.883823541736656
2018-07-31,250.857,19.0,105.8,19,2.8075506935940187,19.0,2.420135527589551,19.0,0.883823541736656
2018-08-01,250.857,20.0,105.8,20,2.8075506935940187,20.0,2.420135527589551,20.0,0.883823541736656
2018-08-02,250.857,21.0,105.8,21,2.8075506935940187,21.0,2.420135527589551,21.0,0.883823541736656
2018-08-03,250.857,22.0,105.8,22,2.8075506935940187,22.0,2.420135527589551,22.0,0.883823541736656
2018-08-06,250.857,25.0,105.8,25,2.8075506935940187,25.0,2.420135527589551,25.0,0.883823541736656
2018-08-07,250.857,26.0,105.8,26,2.8075506935940187,26.0,2.420135527589551,26.0,0.883823541736656
2018-08-08,250.857,27.0,105.8,27,2.8075506935940187,27.0,2.420135527589551,27.0,0.883823541736656
2018-08-09,250.857,28.0,105.8,28,2.8075506935940187,28.0,2.420135527589551,28.0,0.883823541736656
2018-08-10,251.286,0.0,105.8,29,2.854124785561929,0.0,2.420135527589551,29.0,0.883823541736656
2018-08-13,251.286,3.0,105.8,2,2.854124785561929,3.0,2.420135527589551,2.0,0.883823541736656
2018-08-14,251.286,4.0,105.8,3,2.854124785561929,4.0,2.420135527589551,3.0,0.883823541736656
2018-08-15,251.286,5.0,105.8,4,2.854124785561929,5.0,2.420135527589551,4.0,0.883823541736656
2018-08-16,251.286,6.0,105.8,5,2.854124785561929,6.0,2.420135527589551,5.0,0.883823541736656
2018-08-17,251.286,7.0,105.8,6,2.854124785561929,7.0,2.420135527589551,6.0,0.883823541736656
2018-08-20,251.286,10.0,105.8,9,2.854124785561929,10.0,2.420135527589551,9.0,0.883823541736656
2018-08-21,251.286,11.0,105.8,10,2.854124785561929,11.0,2.420135527589551,10.0,0.883823541736656
2018-08-22,251.286,12.0,105.8,11,2.854124785561929,12.0,2.420135527589551,11.0,0.883823541736656
2018-08-23,251.286,13.0,105.8,12,2.854124785561929,13.0,2.420135527589551,12.0,0.883823541736656
2018-08-24,251.286,14.0,105.8,13,2.854124785561929,14.0,2.420135527589551,13.0,0.883823541736656
2018-08-27,251.286,17.0,105.8,16,2.854124785561929,17.0,2.420135527589551,16.0,0.883823541736656
2018-08-28,251.286,18.0,105.8,17,2.854124785561929,18.0,2.420135527589551,17.0,0.883823541736656
2018-08-29,251.286,19.0,105.8,18,2.854124785561929,19.0,2.420135527589551,18.0,0.883823541736656
2018-08-30,251.286,20.0,105.8,19,2.854124785561929,20.0,2.420135527589551,19.0,0.883823541736656
2018-08-31,251.286,21.0,105.8,20,2.854124785561929,21.0,2.420135527589551,20.0,0.883823541736656
2018-09-03,251.286,24.0,105.8,23,2.854124785561929,24.0,2.420135527589551,23.0,0.883823541736656
2018-09-04,251.286,25.0,105.8,24,2.854124785561929,25.0,2.420135527589551,24.0,0.883823541736656
2018-09-05,251.286,26.0,105.8,25,2.854124785561929,26.0,2.420135527589551,25.0,0.883823541736656
2018-09-06,251.286,27.0,105.8,26,2.854124785561929,27.0,2.420135527589551,26.0,0.883823541736656
2018-09-07,251.286,28.0,105.8,27,2.854124785561929,28.0,2.420135527589551,27.0,0.883823541736656
2018-09-10,251.286,31.0,105.8,30,2.854124785561929,31.0,2.420135527589551,30.0,0.883823541736656
2018-09-11,251.286,32.0,105.8,0,2.854124785561929,32.0,2.519379844961245,0.0,0.9240127779680671
2018-09-12,251.286,33.0,105.8,1,2.854124785561929,33.0,2.519379844961245,1.0,0.9240127779680671
2018-09-13,251.846,0.0,105.8,2,2.6429238568742575,0.0,2.519379844961245,2.0,0.9240127779680671
2018-09-14,251.846,1.0,105.8,3,2.6429238568742575,1.0,2.519379844961245,3.0,0.9240127779680671
2018-09-17,251.846,4.0,105.8,6,2.6429238568742575,4.0,2.519379844961245,6.0,0.9240127779680671
2018-09-18,251.846,5.0,105.8,7,2.6429238568742575,5.0,2.519379844961245,7.0,0.9240127779680671
2018-09-19,251.846,6.0,105.8,8,2.6429238568742575,6.0,2.519379844961245,8.0,0.9240127779680671
2018-09-20,251.846,7.0,105.8,9,2.6429238568742575,7.0,2.519379844961245,9.0,0.9240127779680671
2018-09-21,251.846,8.0,105.8,10,2.6429238568742575,8.0,2.519379844961245,10.0,0.9240127779680671
2018-09-24,251.846,11.0,105.8,13,2.6429238568742575,11.0,2.519379844961245,13.0,0.9240127779680671
2018-09-25,251.846,12.0,105.8,14,2.6429238568742575,12.0,2.519379844961245,14.0,0.9240127779680671
2018-09-26,251.846,13.0,105.8,15,2.6429238568742575,13.0,2.519379844961245,15.0,0.9240127779680671
2018-09-27,251.846,14.0,105.8,16,2.6429238568742575,14.0,2.519379844961245,16.0,0.9240127779680671
2018-09-28,251.846,15.0,105.8,17,2.6429238568742575,15.0,2.519379844961245,17.0,0.9240127779680671
2018-10-01,251.846,18.0,105.8,20,2.6429238568742575,18.0,2.519379844961245,20.0,0.9240127779680671
2018-10-02,251.846,19.0,105.8,21,2.6429238568742575,19.0,2.519379844961245,21.0,0.9240127779680671
2018-10-03,251.846,20.0,105.8,22,2.6429238568742575,20.0,2.519379844961245,22.0,0.9240127779680671
2018-10-04,251.846,21.0,105.8,23,2.6429238568742575,21.0,2.519379844961245,23.0,0.9240127779680671
2018-10-05,251.846,22.0,105.8,24,2.6429238568742575,22.0,2.519379844961245,24.0,0.9240127779680671
2018-10-08,251.846,25.0,105.8,27,2.6429238568742575,25.0,2.519379844961245,27.0,0.9240127779680671
2018-10-09,251.846,26.0,105.8,28,2.6429238568742575,26.0,2.519379844961245,28.0,0.9240127779680671
2018-10-10,251.846,27.0,105.8,29,2.6429238568742575,27.0,2.519379844961245,29.0,0.9240127779680671
2018-10-11,251.994,0.0,105.8,30,2.332055105808828,0.0,2.519379844961245,30.0,0.9240127779680671
2018-10-12,251.994,1.0,106.5,0,2.332055105808828,1.0,2.6011560693641744,0.0,0.9559559882665913
2018-10-15,251.994,4.0,106.5,3,2.332055105808828,4.0,2.6011560693641744,3.0,0.9559559882665913
2018-10-16,251.994,5.0,106.5,4,2.332055105808828,5.0,2.6011560693641744,4.0,0.9559559882665913
2018-10-17,251.994,6.0,106.5,5,2.332055105808828,6.0,2.6011560693641744,5.0,0.9559559882665913
2018-10-18,251.994,7.0,106.5,6,2.332055105808828,7.0,2.6011560693641744,6.0,0.9559559882665913
2018-10-19,251.994,8.0,106.5,7,2.332055105808828,8.0,2.6011560693641744,7.0,0.9559559882665913
2018-10-22,251.994,11.0,106.5,10,2.332055105808828,11.0,2.6011560693641744,10.0,0.9559559882665913
2018-10-23,251.994,12.0,106.5,11,2.332055105808828,12.0,2.6011560693641744,11.0,0.9559559882665913
2018-10-24,251.994,13.0,106.5,12,2.332055105808828,13.0,2.6011560693641744,12.0,0.9559559882665913
2018-10-25,251.994,14.0,106.5,13,2.332055105808828,14.0,2.6011560693641744,13.0,0.9559559882665913
2018-10-26,251.994,15.0,106.5,14,2.332055105808828,15.0,2.6011560693641744,14.0,0.9559559882665913
2018-10-29,251.994,18.0,106.5,17,2.332055105808828,18.0,2.6011560693641744,17.0,0.9559559882665913
2018-10-30,251.994,19.0,106.5,18,2.332055105808828,19.0,2.6011560693641744,18.0,0.9559559882665913
2018-10-31,251.994,20.0,106.5,19,2.332055105808828,20.0,2.6011560693641744,19.0,0.9559559882665913
2018-11-01,251.994,21.0,106.5,20,2.332055105808828,21.0,2.6011560693641744,20.0,0.9559559882665913
2018-11-02,251.994,22.0,106.5,21,2.332055105808828,22.0,2.6011560693641744,21.0,0.9559559882665913
2018-11-05,251.994,25.0,106.5,24,2.332055105808828,25.0,2.6011560693641744,24.0,0.9559559882665913
2018-11-06,251.994,26.0,106.5,25,2.332055105808828,26.0,2.6011560693641744,25.0,0.9559559882665913
2018-11-07,251.994,27.0,106.5,26,2.332055105808828,27.0,2.6011560693641744,26.0,0.9559559882665913
2018-11-08,251.994,28.0,106.5,27,2.332055105808828,28.0,2.6011560693641744,27.0,0.9559559882665913
2018-11-09,251.994,29.0,106.5,28,2.332055105808828,29.0,2.6011560693641744,28.0,0.9559559882665913
2018-11-12,251.994,32.0,106.6,1,2.332055105808828,32.0,2.401536983669539,1.0,0.8761089422413192
2018-11-13,251.994,33.0,106.6,2,2.332055105808828,33.0,2.401536983669539,2.0,0.8761089422413192
2018-11-14,252.827,0.0,106.6,3,2.492032470218053,0.0,2.401536983669539,3.0,0.8761089422413192
2018-11-15,252.827,1.0,106.6,4,2.492032470218053,1.0,2.401536983669539,4.0,0.8761089422413192
2018-11-16,252.827,2.0,106.6,5,2.492032470218053,2.0,2.401536983669539,5.0,0.8761089422413192
2018-11-19,252.827,5.0,106.6,8,2.492032470218053,5.0,2.401536983669539,8.0,0.8761089422413192
2018-11-20,252.827,6.0,106.6,9,2.492032470218053,6.0,2.401536983669539,9.0,0.8761089422413192
2018-11-21,252.827,7.0,106.6,10,2.492032470218053,7.0,2.401536983669539,10.0,0.8761089422413192
2018-11-22,252.827,8.0,106.6,11,2.492032470218053,8.0,2.401536983669539,11.0,0.8761089422413192
2018-11-23,252.827,9.0,106.6,12,2.492032470218053,9.0,2.401536983669539,12.0,0.8761089422413192
2018-11-26,252.827,12.0,106.6,15,2.492032470218053,12.0,2.401536983669539,15.0,0.8761089422413192
2018-11-27,252.827,13.0,106.6,16,2.492032470218053,13.0,2.401536983669539,16.0,0.8761089422413192
2018-11-28,252.827,14.0,106.6,17,2.492032470218053,14.0,2.401536983669539,17.0,0.8761089422413192
2018-11-29,252.827,15.0,106.6,18,2.492032470218053,15.0,2.401536983669539,18.0,0.8761089422413192
2018-11-30,252.827,16.0,106.6,19,2.492032470218053,16.0,2.401536983669539,19.0,0.8761089422413192
2018-12-03,252.827,19.0,106.6,22,2.492032470218053,19.0,2.401536983669539,22.0,0.8761089422413192
2018-12-04,252.827,20.0,106.6,23,2.492032470218053,20.0,2.401536983669539,23.0,0.8761089422413192
2018-12-05,252.827,21.0,106.6,24,2.492032470218053,21.0,2.401536983669539,24.0,0.8761089422413192
2018-12-06,252.827,22.0,106.6,25,2.492032470218053,22.0,2.401536983669539,25.0,0.8761089422413192
2018-12-07,252.827,23.0,106.6,26,2.492032470218053,23.0,2.401536983669539,26.0,0.8761089422413192
2018-12-10,252.827,26.0,106.6,29,2.492032470218053,26.0,2.401536983669539,29.0,0.8761089422413192
2018-12-11,252.827,27.0,106.6,30,2.492032470218053,27.0,2.401536983669539,30.0,0.8761089422413192
2018-12-12,252.876,0.0,106.7,0,2.147328577667773,0.0,2.399232245681371,0.0,0.8751487885429753
2018-12-13,252.876,1.0,106.7,1,2.147328577667773,1.0,2.399232245681371,1.0,0.8751487885429753
2018-12-14,252.876,2.0,106.7,2,2.147328577667773,2.0,2.399232245681371,2.0,0.8751487885429753
2018-12-17,252.876,5.0,106.7,5,2.147328577667773,5.0,2.399232245681371,5.0,0.8751487885429753
2018-12-18,252.876,6.0,106.7,6,2.147328577667773,6.0,2.399232245681371,6.0,0.8751487885429753
2018-12-19,252.876,7.0,106.7,7,2.147328577667773,7.0,2.399232245681371,7.0,0.8751487885429753
2018-12-20,252.876,8.0,106.7,8,2.147328577667773,8.0,2.399232245681371,8.0,0.8751487885429753
2018-12-21,252.876,9.0,106.7,9,2.147328577667773,9.0,2.399232245681371,9.0,0.8751487885429753
2018-12-24,252.876,12.0,106.7,12,2.147328577667773,12.0,2.399232245681371,12.0,0.8751487885429753
2018-12-25,252.876,13.0,106.7,13,2.147328577667773,13.0,2.399232245681371,13.0,0.8751487885429753
